latitude,longitude,value
46.666650800000006,-108.9166907,-0.026
46.666650800000006,-108.83335740000001,-0.018
46.666650800000006,-108.75002409999999,-0.019
46.666650800000006,-108.6666908,-0.018
46.666650800000006,-108.5833575,-0.018
46.666650800000006,-108.5000242,-0.019
46.666650800000006,-108.41669089999999,-0.02
46.666650800000006,-108.3333576,-0.021
46.666650800000006,-108.2500243,-0.02
46.666650800000006,-108.166691,-0.02
46.666650800000006,-108.0833577,-0.02
46.666650800000006,-108.0000244,-0.021
46.666650800000006,-107.91669110000001,-0.021
46.666650800000006,-107.8333578,-0.02
46.666650800000006,-107.7500245,-0.021
46.666650800000006,-107.6666912,-0.021
46.666650800000006,-107.58335790000001,-0.021
46.666650800000006,-107.5000246,-0.021
46.666650800000006,-107.4166913,-0.023
46.666650800000006,-107.333358,-0.023
46.666650800000006,-107.2500247,-0.022
46.666650800000006,-107.16669139999999,-0.025
46.666650800000006,-107.0833581,-0.025
46.666650800000006,-107.0000248,-0.025
46.666650800000006,-106.9166915,-0.025
46.666650800000006,-106.83335819999999,-0.027
46.666650800000006,-106.7500249,-0.027
46.666650800000006,-106.66669160000001,-0.026
46.666650800000006,-106.5833583,-0.023
46.666650800000006,-106.500025,-0.025
46.666650800000006,-106.4166917,-0.025
46.666650800000006,-106.33335840000001,-0.03
46.666650800000006,-106.2500251,-0.031
46.666650800000006,-106.1666918,-0.03
46.666650800000006,-106.0833585,-0.03
46.666650800000006,-106.00002520000001,-0.033
46.666650800000006,-105.9166919,-0.032
46.666650800000006,-105.8333586,-0.025
46.666650800000006,-105.7500253,-0.025
46.666650800000006,-105.666692,-0.023
46.666650800000006,-105.58335869999999,-0.022
46.666650800000006,-105.5000254,-0.021
46.666650800000006,-105.4166921,-0.024
46.666650800000006,-105.3333588,-0.025
46.666650800000006,-105.25002549999999,-0.025
46.666650800000006,-105.1666922,-0.024
46.666650800000006,-105.08335890000001,-0.023
46.666650800000006,-105.0000256,-0.025
46.666650800000006,-104.9166923,-0.024
46.666650800000006,-104.833359,-0.024
46.666650800000006,-104.7500257,-0.024
46.666650800000006,-104.6666924,-0.024
46.666650800000006,-104.5833591,-0.024
46.666650800000006,-104.5000258,-0.023
46.666650800000006,-104.4166925,-0.023
46.666650800000006,-104.3333592,-0.027
46.666650800000006,-104.2500259,-0.026
46.666650800000006,-104.1666926,-0.026
46.666650800000006,-104.0833593,-0.025
46.666650800000006,-104.000026,-0.024
46.666650800000006,-103.9166927,-0.023
46.666650800000006,-103.8333594,-0.017
46.666650800000006,-103.7500261,-0.018
46.666650800000006,-103.6666928,-0.018
46.666650800000006,-103.5833595,-0.016
46.666650800000006,-103.50002620000001,-0.015
46.666650800000006,-103.4166929,-0.018
46.666650800000006,-103.3333596,-0.022
46.666650800000006,-103.2500263,-0.021
46.666650800000006,-103.166693,-0.022
46.666650800000006,-103.0833597,-0.021
46.666650800000006,-103.0000264,-0.021
46.666650800000006,-102.9166931,-0.021
46.666650800000006,-102.8333598,-0.021
46.666650800000006,-102.7500265,-0.021
46.666650800000006,-102.6666932,-0.022
46.666650800000006,-102.5833599,-0.021
46.666650800000006,-102.5000266,-0.023
46.666650800000006,-102.4166933,-0.021
46.666650800000006,-102.33336,-0.024
46.666650800000006,-102.2500267,-0.023
46.666650800000006,-102.1666934,-0.024
46.666650800000006,-102.08336010000001,-0.024
46.666650800000006,-102.0000268,-0.022
46.666650800000006,-101.9166935,-0.022
46.666650800000006,-101.8333602,-0.025
46.666650800000006,-101.7500269,-0.019
46.666650800000006,-101.6666936,-0.015
46.666650800000006,-101.5833603,-0.015
46.666650800000006,-101.500027,-0.015
46.666650800000006,-101.4166937,-0.015
46.666650800000006,-101.3333604,-0.015
46.666650800000006,-101.2500271,-0.015
46.666650800000006,-101.1666938,-0.016
46.666650800000006,-101.0833605,-0.015
46.666650800000006,-101.0000272,-0.016
46.666650800000006,-100.9166939,-0.016
46.666650800000006,-100.8333606,-0.02
46.666650800000006,-100.7500273,-0.017
46.666650800000006,-100.666694,-0.014
46.666650800000006,-100.5833607,-0.02
46.666650800000006,-100.50002740000001,-0.018
46.666650800000006,-100.4166941,-0.017
46.666650800000006,-100.3333608,-0.001
46.666650800000006,-100.2500275,0.071
46.666650800000006,-100.1666942,0.091
46.666650800000006,-100.0833609,0.065
46.666650800000006,-100.0000276,0.003
46.666650800000006,-99.9166943,-0.018
46.666650800000006,-99.833361,-0.018
46.666650800000006,-99.7500277,-0.018
46.666650800000006,-99.6666944,-0.018
46.666650800000006,-99.5833611,-0.017
46.666650800000006,-99.5000278,-0.017
46.666650800000006,-99.4166945,-0.019
46.666650800000006,-95.3333628,-0.01
46.666650800000006,-95.2500295,-0.01
46.666650800000006,-95.1666962,-0.01
46.666650800000006,-95.0833629,-0.009
46.666650800000006,-95.0000296,-0.007
46.666650800000006,-94.9166963,-0.015
46.666650800000006,-94.833363,-0.03
46.666650800000006,-94.7500297,-0.03
46.666650800000006,-94.6666964,-0.029
46.666650800000006,-94.5833631,-0.018
46.666650800000006,-94.50002980000001,-0.014
46.666650800000006,-94.4166965,-0.03
46.666650800000006,-94.33336320000001,0.335
46.666650800000006,-94.2500299,0.412
46.666650800000006,-94.1666966,0.061
46.666650800000006,-94.0833633,-0.028
46.666650800000006,-94.00003,-0.027
46.666650800000006,-93.9166967,-0.032
46.666650800000006,-93.8333634,-0.011
46.666650800000006,-93.7500301,-0.006
46.666650800000006,-93.6666968,-0.01
46.666650800000006,-93.5833635,-0.009
46.666650800000006,-93.5000302,0.012
46.666650800000006,-93.4166969,0.103
46.666650800000006,-93.3333636,-0.007
46.666650800000006,-93.2500303,-0.008
46.666650800000006,-93.166697,0.019
46.666650800000006,-93.0833637,0.228
46.666650800000006,-93.0000304,0.223
46.666650800000006,-92.91669710000001,0.213
46.666650800000006,-92.8333638,0.293
46.666650800000006,-92.7500305,0.252
46.58331750000001,-112.33335600000001,-0.026
46.58331750000001,-112.2500227,-0.028
46.58331750000001,-112.1666894,-0.017
46.58331750000001,-112.0833561,-0.001
46.58331750000001,-112.00002280000001,-0.015
46.58331750000001,-111.9166895,-0.018
46.58331750000001,-111.8333562,-0.021
46.58331750000001,-111.7500229,-0.029
46.58331750000001,-111.6666896,-0.023
46.58331750000001,-111.58335629999999,-0.028
46.58331750000001,-111.500023,-0.036
46.58331750000001,-111.4166897,-0.037
46.58331750000001,-111.3333564,-0.035
46.58331750000001,-111.25002309999999,-0.017
46.58331750000001,-111.1666898,-0.015
46.58331750000001,-111.08335650000001,-0.017
46.58331750000001,-111.0000232,-0.028
46.58331750000001,-110.9166899,-0.035
46.58331750000001,-110.8333566,-0.023
46.58331750000001,-110.75002330000001,-0.026
46.58331750000001,-110.66669,-0.023
46.58331750000001,-110.5833567,-0.024
46.58331750000001,-110.5000234,-0.037
46.58331750000001,-110.41669010000001,-0.03
46.58331750000001,-110.3333568,-0.026
46.58331750000001,-110.2500235,-0.03
46.58331750000001,-110.1666902,-0.027
46.58331750000001,-110.0833569,-0.022
46.58331750000001,-110.00002359999999,-0.016
46.58331750000001,-109.9166903,-0.012
46.58331750000001,-109.833357,-0.013
46.58331750000001,-109.7500237,-0.012
46.58331750000001,-109.6666904,-0.013
46.58331750000001,-109.5833571,-0.013
46.58331750000001,-109.50002380000001,-0.015
46.58331750000001,-109.4166905,-0.023
46.58331750000001,-109.3333572,-0.031
46.58331750000001,-109.2500239,-0.037
46.58331750000001,-109.16669060000001,-0.031
46.58331750000001,-109.0833573,-0.029
46.58331750000001,-109.000024,-0.028
46.58331750000001,-108.9166907,-0.028
46.58331750000001,-108.83335740000001,-0.009
46.58331750000001,-108.75002409999999,-0.019
46.58331750000001,-108.6666908,-0.02
46.58331750000001,-108.5833575,-0.019
46.58331750000001,-108.5000242,-0.02
46.58331750000001,-108.41669089999999,-0.021
46.58331750000001,-108.3333576,-0.021
46.58331750000001,-108.2500243,-0.022
46.58331750000001,-108.166691,-0.022
46.58331750000001,-108.0833577,-0.023
46.58331750000001,-108.0000244,-0.023
46.58331750000001,-107.91669110000001,-0.021
46.58331750000001,-107.8333578,-0.021
46.58331750000001,-107.7500245,-0.02
46.58331750000001,-107.6666912,-0.021
46.58331750000001,-107.58335790000001,-0.021
46.58331750000001,-107.5000246,-0.021
46.58331750000001,-107.4166913,-0.022
46.58331750000001,-107.333358,-0.024
46.58331750000001,-107.2500247,-0.023
46.58331750000001,-107.16669139999999,-0.024
46.58331750000001,-107.0833581,-0.024
46.58331750000001,-107.0000248,-0.025
46.58331750000001,-106.9166915,-0.026
46.58331750000001,-106.83335819999999,-0.026
46.58331750000001,-106.7500249,-0.026
46.58331750000001,-106.66669160000001,-0.024
46.58331750000001,-106.5833583,-0.024
46.58331750000001,-106.500025,-0.024
46.58331750000001,-106.4166917,-0.024
46.58331750000001,-106.33335840000001,-0.024
46.58331750000001,-106.2500251,-0.031
46.58331750000001,-106.1666918,-0.031
46.58331750000001,-106.0833585,-0.031
46.58331750000001,-106.00002520000001,-0.031
46.58331750000001,-105.9166919,-0.026
46.58331750000001,-105.8333586,-0.025
46.58331750000001,-105.7500253,-0.023
46.58331750000001,-105.666692,-0.023
46.58331750000001,-105.58335869999999,-0.022
46.58331750000001,-105.5000254,-0.025
46.58331750000001,-105.4166921,-0.023
46.58331750000001,-105.3333588,-0.025
46.58331750000001,-105.25002549999999,-0.025
46.58331750000001,-105.1666922,-0.025
46.58331750000001,-105.08335890000001,-0.025
46.58331750000001,-105.0000256,-0.031
46.58331750000001,-104.9166923,-0.031
46.58331750000001,-104.833359,-0.031
46.58331750000001,-104.7500257,-0.031
46.58331750000001,-104.6666924,-0.03
46.58331750000001,-104.5833591,-0.024
46.58331750000001,-104.5000258,-0.023
46.58331750000001,-104.4166925,-0.023
46.58331750000001,-104.3333592,-0.022
46.58331750000001,-104.2500259,-0.026
46.58331750000001,-104.1666926,-0.026
46.58331750000001,-104.0833593,-0.025
46.58331750000001,-104.000026,-0.023
46.58331750000001,-103.9166927,-0.017
46.58331750000001,-103.8333594,-0.017
46.58331750000001,-103.7500261,-0.019
46.58331750000001,-103.6666928,-0.018
46.58331750000001,-103.5833595,-0.017
46.58331750000001,-103.50002620000001,-0.017
46.58331750000001,-103.4166929,-0.017
46.58331750000001,-103.3333596,-0.022
46.58331750000001,-103.2500263,-0.022
46.58331750000001,-103.166693,-0.022
46.58331750000001,-103.0833597,-0.021
46.58331750000001,-103.0000264,-0.021
46.58331750000001,-102.9166931,-0.021
46.58331750000001,-102.8333598,-0.021
46.58331750000001,-102.7500265,-0.021
46.58331750000001,-102.6666932,-0.02
46.58331750000001,-102.5833599,-0.02
46.58331750000001,-102.5000266,-0.022
46.58331750000001,-102.4166933,-0.019
46.58331750000001,-102.33336,-0.023
46.58331750000001,-102.2500267,-0.024
46.58331750000001,-102.1666934,-0.024
46.58331750000001,-102.08336010000001,-0.023
46.58331750000001,-102.0000268,-0.021
46.58331750000001,-101.9166935,-0.022
46.58331750000001,-101.8333602,-0.024
46.58331750000001,-101.7500269,-0.021
46.58331750000001,-101.6666936,-0.021
46.58331750000001,-101.5833603,-0.015
46.58331750000001,-101.500027,-0.015
46.58331750000001,-101.4166937,-0.016
46.58331750000001,-101.3333604,-0.015
46.58331750000001,-101.2500271,-0.015
46.58331750000001,-101.1666938,-0.015
46.58331750000001,-101.0833605,-0.02
46.58331750000001,-101.0000272,-0.022
46.58331750000001,-100.9166939,-0.016
46.58331750000001,-100.8333606,-0.015
46.58331750000001,-100.7500273,-0.017
46.58331750000001,-100.666694,-0.017
46.58331750000001,-100.5833607,-0.002
46.58331750000001,-100.50002740000001,-0.018
46.58331750000001,-100.4166941,-0.009
46.58331750000001,-100.3333608,0.01
46.58331750000001,-100.2500275,0.014
46.58331750000001,-100.1666942,-0.018
46.58331750000001,-100.0833609,-0.018
46.58331750000001,-100.0000276,-0.019
46.58331750000001,-99.9166943,-0.019
46.58331750000001,-99.833361,-0.018
46.58331750000001,-99.7500277,-0.018
46.58331750000001,-99.6666944,-0.017
46.58331750000001,-99.5833611,-0.014
46.58331750000001,-99.5000278,-0.018
46.58331750000001,-95.4166961,-0.032
46.58331750000001,-95.3333628,-0.009
46.58331750000001,-95.2500295,-0.007
46.58331750000001,-95.1666962,-0.008
46.58331750000001,-95.0833629,-0.009
46.58331750000001,-95.0000296,-0.007
46.58331750000001,-94.9166963,-0.027
46.58331750000001,-94.833363,-0.022
46.58331750000001,-94.7500297,-0.029
46.58331750000001,-94.6666964,-0.033
46.58331750000001,-94.5833631,-0.033
46.58331750000001,-94.50002980000001,-0.031
46.58331750000001,-94.4166965,0.292
46.58331750000001,-94.33336320000001,0.515
46.58331750000001,-94.2500299,0.116
46.58331750000001,-94.1666966,0.278
46.58331750000001,-94.0833633,-0.025
46.58331750000001,-94.00003,-0.03
46.58331750000001,-93.9166967,-0.01
46.58331750000001,-93.8333634,-0.01
46.58331750000001,-93.7500301,-0.009
46.58331750000001,-93.6666968,-0.011
46.58331750000001,-93.5833635,-0.007
46.58331750000001,-93.5000302,-0.008
46.58331750000001,-93.4166969,-0.008
46.58331750000001,-93.3333636,-0.008
46.58331750000001,-93.2500303,-0.011
46.58331750000001,-93.166697,0.133
46.58331750000001,-93.0833637,0.157
46.58331750000001,-93.0000304,0.063
46.58331750000001,-92.91669710000001,0.073
46.58331750000001,-92.8333638,0.094
46.58331750000001,-92.7500305,0.044
46.4999842,-112.33335600000001,-0.026
46.4999842,-112.2500227,-0.029
46.4999842,-112.1666894,-0.031
46.4999842,-112.0833561,-0.032
46.4999842,-112.00002280000001,-0.022
46.4999842,-111.9166895,-0.023
46.4999842,-111.8333562,-0.02
46.4999842,-111.7500229,-0.026
46.4999842,-111.6666896,-0.019
46.4999842,-111.58335629999999,-0.018
46.4999842,-111.500023,-0.022
46.4999842,-111.4166897,-0.006
46.4999842,-111.3333564,0.053
46.4999842,-111.25002309999999,-0.032
46.4999842,-111.1666898,-0.018
46.4999842,-111.08335650000001,-0.016
46.4999842,-111.0000232,-0.015
46.4999842,-110.9166899,-0.016
46.4999842,-110.8333566,-0.026
46.4999842,-110.75002330000001,-0.03
46.4999842,-110.66669,-0.03
46.4999842,-110.5833567,-0.029
46.4999842,-110.5000234,-0.03
46.4999842,-110.41669010000001,-0.015
46.4999842,-110.3333568,-0.015
46.4999842,-110.2500235,-0.016
46.4999842,-110.1666902,-0.012
46.4999842,-110.0833569,-0.011
46.4999842,-110.00002359999999,-0.011
46.4999842,-109.9166903,-0.012
46.4999842,-109.833357,-0.012
46.4999842,-109.7500237,-0.013
46.4999842,-109.6666904,-0.013
46.4999842,-109.5833571,-0.014
46.4999842,-109.50002380000001,-0.015
46.4999842,-109.4166905,-0.015
46.4999842,-109.3333572,-0.017
46.4999842,-109.2500239,-0.018
46.4999842,-109.16669060000001,-0.019
46.4999842,-109.0833573,-0.019
46.4999842,-109.000024,-0.021
46.4999842,-108.9166907,-0.02
46.4999842,-108.83335740000001,-0.02
46.4999842,-108.75002409999999,0.061
46.4999842,-108.6666908,0.002
46.4999842,-108.5833575,-0.021
46.4999842,-108.5000242,-0.02
46.4999842,-108.41669089999999,-0.02
46.4999842,-108.3333576,-0.021
46.4999842,-108.2500243,-0.022
46.4999842,-108.166691,-0.022
46.4999842,-108.0833577,-0.023
46.4999842,-108.0000244,-0.021
46.4999842,-107.91669110000001,-0.021
46.4999842,-107.8333578,-0.02
46.4999842,-107.7500245,-0.019
46.4999842,-107.6666912,-0.019
46.4999842,-107.58335790000001,-0.021
46.4999842,-107.5000246,-0.022
46.4999842,-107.4166913,-0.023
46.4999842,-107.333358,-0.024
46.4999842,-107.2500247,-0.026
46.4999842,-107.16669139999999,-0.024
46.4999842,-107.0833581,-0.023
46.4999842,-107.0000248,-0.025
46.4999842,-106.9166915,-0.025
46.4999842,-106.83335819999999,-0.025
46.4999842,-106.7500249,-0.024
46.4999842,-106.66669160000001,-0.025
46.4999842,-106.5833583,-0.025
46.4999842,-106.500025,-0.024
46.4999842,-106.4166917,-0.024
46.4999842,-106.33335840000001,-0.024
46.4999842,-106.2500251,-0.024
46.4999842,-106.1666918,-0.024
46.4999842,-106.0833585,-0.026
46.4999842,-106.00002520000001,-0.023
46.4999842,-105.9166919,-0.024
46.4999842,-105.8333586,-0.023
46.4999842,-105.7500253,-0.022
46.4999842,-105.666692,-0.023
46.4999842,-105.58335869999999,-0.024
46.4999842,-105.5000254,-0.024
46.4999842,-105.4166921,-0.024
46.4999842,-105.3333588,-0.024
46.4999842,-105.25002549999999,-0.024
46.4999842,-105.1666922,-0.025
46.4999842,-105.08335890000001,-0.031
46.4999842,-105.0000256,-0.031
46.4999842,-104.9166923,-0.031
46.4999842,-104.833359,-0.031
46.4999842,-104.7500257,-0.031
46.4999842,-104.6666924,-0.031
46.4999842,-104.5833591,-0.03
46.4999842,-104.5000258,-0.031
46.4999842,-104.4166925,-0.023
46.4999842,-104.3333592,-0.022
46.4999842,-104.2500259,-0.02
46.4999842,-104.1666926,-0.026
46.4999842,-104.0833593,-0.019
46.4999842,-104.000026,-0.019
46.4999842,-103.9166927,-0.02
46.4999842,-103.8333594,-0.019
46.4999842,-103.7500261,-0.019
46.4999842,-103.6666928,-0.017
46.4999842,-103.5833595,-0.018
46.4999842,-103.50002620000001,-0.017
46.4999842,-103.4166929,-0.017
46.4999842,-103.3333596,-0.023
46.4999842,-103.2500263,-0.022
46.4999842,-103.166693,-0.023
46.4999842,-103.0833597,-0.021
46.4999842,-103.0000264,-0.021
46.4999842,-102.9166931,-0.021
46.4999842,-102.8333598,-0.021
46.4999842,-102.7500265,-0.02
46.4999842,-102.6666932,-0.02
46.4999842,-102.5833599,-0.02
46.4999842,-102.5000266,-0.02
46.4999842,-102.4166933,-0.02
46.4999842,-102.33336,-0.023
46.4999842,-102.2500267,-0.02
46.4999842,-102.1666934,-0.021
46.4999842,-102.08336010000001,-0.026
46.4999842,-102.0000268,-0.022
46.4999842,-101.9166935,-0.023
46.4999842,-101.8333602,-0.023
46.4999842,-101.7500269,-0.022
46.4999842,-101.6666936,-0.021
46.4999842,-101.5833603,-0.021
46.4999842,-101.500027,-0.015
46.4999842,-101.4166937,-0.016
46.4999842,-101.3333604,-0.016
46.4999842,-101.2500271,-0.017
46.4999842,-101.1666938,-0.02
46.4999842,-101.0833605,-0.02
46.4999842,-101.0000272,-0.022
46.4999842,-100.9166939,-0.016
46.4999842,-100.8333606,-0.015
46.4999842,-100.7500273,-0.015
46.4999842,-100.666694,-0.016
46.4999842,-100.5833607,-0.022
46.4999842,-100.50002740000001,-0.016
46.4999842,-100.4166941,-0.02
46.4999842,-100.3333608,-0.018
46.4999842,-100.2500275,-0.017
46.4999842,-100.1666942,-0.017
46.4999842,-100.0833609,-0.012
46.4999842,-100.0000276,-0.014
46.4999842,-99.9166943,-0.019
46.4999842,-99.833361,0.001
46.4999842,-99.7500277,-0.019
46.4999842,-99.6666944,-0.019
46.4999842,-99.5833611,-0.018
46.4999842,-99.5000278,-0.019
46.4999842,-95.4166961,-0.031
46.4999842,-95.3333628,-0.007
46.4999842,-95.2500295,-0.007
46.4999842,-95.1666962,-0.008
46.4999842,-95.0833629,-0.009
46.4999842,-95.0000296,-0.036
46.4999842,-94.9166963,-0.033
46.4999842,-94.833363,-0.026
46.4999842,-94.7500297,-0.028
46.4999842,-94.6666964,-0.033
46.4999842,-94.5833631,-0.033
46.4999842,-94.50002980000001,0.056
46.4999842,-94.4166965,0.468
46.4999842,-94.33336320000001,0.21
46.4999842,-94.2500299,0.01
46.4999842,-94.1666966,-0.02
46.4999842,-94.0833633,-0.026
46.4999842,-94.00003,-0.028
46.4999842,-93.9166967,-0.01
46.4999842,-93.8333634,-0.01
46.4999842,-93.7500301,-0.011
46.4999842,-93.6666968,-0.011
46.4999842,-93.5833635,-0.011
46.4999842,-93.5000302,-0.011
46.4999842,-93.4166969,-0.009
46.4999842,-93.3333636,-0.012
46.4999842,-93.2500303,-0.012
46.4999842,-93.166697,-0.012
46.4999842,-93.0833637,-0.012
46.4999842,-93.0000304,-0.012
46.4999842,-92.91669710000001,-0.012
46.4999842,-92.8333638,-0.012
46.4999842,-92.7500305,-0.012
46.4999842,-91.8333642,0.243
46.4999842,-91.7500309,0.094
46.4166509,-112.4166893,-0.032
46.4166509,-112.33335600000001,-0.031
46.4166509,-112.2500227,-0.032
46.4166509,-112.1666894,-0.026
46.4166509,-112.0833561,-0.031
46.4166509,-112.00002280000001,-0.034
46.4166509,-111.9166895,-0.028
46.4166509,-111.8333562,-0.03
46.4166509,-111.7500229,-0.024
46.4166509,-111.6666896,-0.019
46.4166509,-111.58335629999999,-0.013
46.4166509,-111.500023,-0.018
46.4166509,-111.4166897,-0.032
46.4166509,-111.3333564,-0.035
46.4166509,-111.25002309999999,-0.041
46.4166509,-111.1666898,-0.038
46.4166509,-111.08335650000001,-0.02
46.4166509,-111.0000232,-0.016
46.4166509,-110.9166899,-0.017
46.4166509,-110.8333566,-0.037
46.4166509,-110.75002330000001,-0.038
46.4166509,-110.66669,-0.026
46.4166509,-110.5833567,-0.018
46.4166509,-110.5000234,-0.021
46.4166509,-110.41669010000001,-0.015
46.4166509,-110.3333568,-0.014
46.4166509,-110.2500235,-0.016
46.4166509,-110.1666902,-0.013
46.4166509,-110.0833569,-0.014
46.4166509,-110.00002359999999,-0.011
46.4166509,-109.9166903,-0.012
46.4166509,-109.833357,-0.012
46.4166509,-109.7500237,-0.013
46.4166509,-109.6666904,-0.014
46.4166509,-109.5833571,-0.015
46.4166509,-109.50002380000001,-0.015
46.4166509,-109.4166905,-0.016
46.4166509,-109.3333572,-0.018
46.4166509,-109.2500239,-0.018
46.4166509,-109.16669060000001,-0.019
46.4166509,-109.0833573,-0.019
46.4166509,-109.000024,-0.02
46.4166509,-108.9166907,-0.021
46.4166509,-108.83335740000001,-0.021
46.4166509,-108.75002409999999,-0.02
46.4166509,-108.6666908,-0.021
46.4166509,-108.5833575,-0.022
46.4166509,-108.5000242,-0.024
46.4166509,-108.41669089999999,-0.024
46.4166509,-108.3333576,-0.024
46.4166509,-108.2500243,-0.024
46.4166509,-108.166691,-0.023
46.4166509,-108.0833577,-0.025
46.4166509,-108.0000244,-0.025
46.4166509,-107.91669110000001,-0.023
46.4166509,-107.8333578,-0.023
46.4166509,-107.7500245,-0.021
46.4166509,-107.6666912,-0.02
46.4166509,-107.58335790000001,-0.021
46.4166509,-107.5000246,-0.022
46.4166509,-107.4166913,-0.024
46.4166509,-107.333358,-0.023
46.4166509,-107.2500247,-0.024
46.4166509,-107.16669139999999,-0.023
46.4166509,-107.0833581,-0.023
46.4166509,-107.0000248,-0.024
46.4166509,-106.9166915,-0.024
46.4166509,-106.83335819999999,-0.024
46.4166509,-106.7500249,-0.024
46.4166509,-106.66669160000001,-0.024
46.4166509,-106.5833583,-0.024
46.4166509,-106.500025,-0.024
46.4166509,-106.4166917,-0.024
46.4166509,-106.33335840000001,-0.024
46.4166509,-106.2500251,-0.024
46.4166509,-106.1666918,-0.023
46.4166509,-106.0833585,-0.023
46.4166509,-106.00002520000001,-0.023
46.4166509,-105.9166919,-0.022
46.4166509,-105.8333586,-0.022
46.4166509,-105.7500253,-0.024
46.4166509,-105.666692,-0.024
46.4166509,-105.58335869999999,-0.024
46.4166509,-105.5000254,-0.025
46.4166509,-105.4166921,-0.024
46.4166509,-105.3333588,-0.024
46.4166509,-105.25002549999999,-0.024
46.4166509,-105.1666922,-0.023
46.4166509,-105.08335890000001,-0.022
46.4166509,-105.0000256,-0.024
46.4166509,-104.9166923,-0.024
46.4166509,-104.833359,-0.031
46.4166509,-104.7500257,-0.031
46.4166509,-104.6666924,-0.03
46.4166509,-104.5833591,-0.03
46.4166509,-104.5000258,-0.03
46.4166509,-104.4166925,-0.03
46.4166509,-104.3333592,-0.022
46.4166509,-104.2500259,-0.022
46.4166509,-104.1666926,-0.02
46.4166509,-104.0833593,-0.019
46.4166509,-104.000026,-0.016
46.4166509,-103.9166927,-0.021
46.4166509,-103.8333594,-0.021
46.4166509,-103.7500261,-0.017
46.4166509,-103.6666928,-0.016
46.4166509,-103.5833595,-0.016
46.4166509,-103.50002620000001,-0.016
46.4166509,-103.4166929,-0.022
46.4166509,-103.3333596,-0.022
46.4166509,-103.2500263,-0.022
46.4166509,-103.166693,-0.022
46.4166509,-103.0833597,-0.022
46.4166509,-103.0000264,-0.022
46.4166509,-102.9166931,-0.022
46.4166509,-102.8333598,-0.022
46.4166509,-102.7500265,-0.022
46.4166509,-102.6666932,-0.022
46.4166509,-102.5833599,-0.022
46.4166509,-102.5000266,-0.022
46.4166509,-102.4166933,-0.022
46.4166509,-102.33336,-0.02
46.4166509,-102.2500267,-0.019
46.4166509,-102.1666934,-0.023
46.4166509,-102.08336010000001,-0.022
46.4166509,-102.0000268,-0.021
46.4166509,-101.9166935,-0.022
46.4166509,-101.8333602,-0.021
46.4166509,-101.7500269,-0.021
46.4166509,-101.6666936,-0.02
46.4166509,-101.5833603,-0.021
46.4166509,-101.500027,-0.02
46.4166509,-101.4166937,-0.017
46.4166509,-101.3333604,-0.015
46.4166509,-101.2500271,-0.013
46.4166509,-101.1666938,-0.021
46.4166509,-101.0833605,-0.02
46.4166509,-101.0000272,-0.02
46.4166509,-100.9166939,-0.02
46.4166509,-100.8333606,-0.021
46.4166509,-100.7500273,-0.016
46.4166509,-100.666694,0.029
46.4166509,-100.5833607,0.0
46.4166509,-100.50002740000001,-0.015
46.4166509,-100.4166941,-0.02
46.4166509,-100.3333608,-0.017
46.4166509,-100.2500275,-0.017
46.4166509,-100.1666942,-0.017
46.4166509,-100.0833609,-0.018
46.4166509,-100.0000276,-0.018
46.4166509,-99.9166943,-0.019
46.4166509,-99.833361,0.188
46.4166509,-99.7500277,-0.019
46.4166509,-99.6666944,-0.019
46.4166509,-95.4166961,-0.028
46.4166509,-95.3333628,-0.03
46.4166509,-95.2500295,-0.023
46.4166509,-95.1666962,-0.022
46.4166509,-95.0833629,-0.031
46.4166509,-95.0000296,-0.03
46.4166509,-94.9166963,-0.031
46.4166509,-94.833363,-0.034
46.4166509,-94.7500297,-0.028
46.4166509,-94.6666964,-0.028
46.4166509,-94.5833631,-0.034
46.4166509,-94.50002980000001,0.083
46.4166509,-94.4166965,-0.02
46.4166509,-94.33336320000001,0.0
46.4166509,-94.2500299,-0.026
46.4166509,-94.1666966,-0.027
46.4166509,-94.0833633,-0.027
46.4166509,-94.00003,-0.026
46.4166509,-93.9166967,-0.01
46.4166509,-93.8333634,-0.009
46.4166509,-93.7500301,-0.009
46.4166509,-93.6666968,-0.009
46.4166509,-93.5833635,-0.011
46.4166509,-93.5000302,-0.011
46.4166509,-93.4166969,-0.011
46.4166509,-93.3333636,-0.012
46.4166509,-93.2500303,-0.012
46.4166509,-93.166697,-0.012
46.4166509,-93.0833637,-0.012
46.4166509,-93.0000304,-0.011
46.4166509,-92.91669710000001,-0.012
46.4166509,-92.8333638,-0.011
46.4166509,-92.7500305,-0.012
46.4166509,-92.0833641,-0.005
46.4166509,-92.0000308,-0.006
46.4166509,-91.9166975,-0.006
46.4166509,-91.8333642,0.003
46.4166509,-91.7500309,-0.005
46.4166509,-91.6666976,-0.007
46.4166509,-91.5833643,-0.006
46.4166509,-91.500031,-0.006
46.3333176,-112.5000226,-0.031
46.3333176,-112.4166893,-0.031
46.3333176,-112.33335600000001,-0.032
46.3333176,-112.2500227,-0.029
46.3333176,-112.1666894,-0.024
46.3333176,-112.0833561,-0.027
46.3333176,-112.00002280000001,-0.035
46.3333176,-111.9166895,0.059
46.3333176,-111.8333562,0.126
46.3333176,-111.7500229,-0.035
46.3333176,-111.6666896,-0.027
46.3333176,-111.58335629999999,-0.021
46.3333176,-111.500023,0.0
46.3333176,-111.4166897,-0.021
