latitude,longitude,value
48.416650100000005,-111.3333564,-0.007
48.416650100000005,-111.25002309999999,-0.008
48.416650100000005,-111.1666898,-0.007
48.416650100000005,-111.08335650000001,-0.008
48.416650100000005,-111.0000232,-0.008
48.416650100000005,-110.9166899,-0.008
48.416650100000005,-110.8333566,-0.008
48.416650100000005,-110.75002330000001,-0.008
48.416650100000005,-110.66669,-0.008
48.416650100000005,-110.5833567,-0.008
48.416650100000005,-110.5000234,-0.008
48.416650100000005,-110.41669010000001,-0.007
48.416650100000005,-110.3333568,-0.007
48.416650100000005,-110.2500235,-0.007
48.416650100000005,-110.1666902,-0.008
48.416650100000005,-110.0833569,-0.007
48.416650100000005,-110.00002359999999,-0.008
48.416650100000005,-109.9166903,-0.007
48.416650100000005,-109.833357,-0.006
48.416650100000005,-109.7500237,-0.006
48.416650100000005,-109.6666904,-0.007
48.416650100000005,-109.5833571,-0.006
48.416650100000005,-109.50002380000001,-0.007
48.416650100000005,-109.4166905,-0.006
48.416650100000005,-109.3333572,-0.006
48.416650100000005,-109.2500239,-0.006
48.416650100000005,-109.16669060000001,-0.006
48.416650100000005,-109.0833573,-0.006
48.416650100000005,-109.000024,-0.007
48.416650100000005,-108.9166907,-0.006
48.416650100000005,-108.83335740000001,-0.007
48.416650100000005,-108.75002409999999,-0.009
48.416650100000005,-108.6666908,-0.01
48.416650100000005,-108.5833575,-0.007
48.416650100000005,-108.5000242,-0.007
48.416650100000005,-108.41669089999999,-0.007
48.416650100000005,-108.3333576,-0.006
48.416650100000005,-108.2500243,-0.007
48.416650100000005,-108.166691,-0.007
48.416650100000005,-108.0833577,-0.007
48.416650100000005,-108.0000244,-0.007
48.416650100000005,-107.91669110000001,-0.007
48.416650100000005,-107.8333578,-0.006
48.416650100000005,-107.7500245,-0.006
48.416650100000005,-107.6666912,-0.006
48.416650100000005,-107.58335790000001,-0.006
48.416650100000005,-107.5000246,0.043
48.416650100000005,-107.4166913,0.051
48.416650100000005,-107.333358,0.069
48.416650100000005,-107.2500247,0.003
48.416650100000005,-107.16669139999999,-0.007
48.416650100000005,-107.0833581,-0.007
48.416650100000005,-107.0000248,-0.007
48.416650100000005,-106.9166915,-0.007
48.416650100000005,-106.83335819999999,-0.007
48.416650100000005,-106.7500249,-0.007
48.416650100000005,-106.66669160000001,-0.007
48.416650100000005,-106.5833583,-0.007
48.416650100000005,-106.500025,-0.007
48.416650100000005,-106.4166917,-0.007
48.416650100000005,-106.33335840000001,-0.007
48.416650100000005,-106.2500251,-0.007
48.416650100000005,-106.1666918,-0.007
48.416650100000005,-106.0833585,-0.007
48.416650100000005,-106.00002520000001,-0.007
48.416650100000005,-105.9166919,-0.007
48.416650100000005,-105.8333586,-0.007
48.416650100000005,-105.7500253,-0.007
48.416650100000005,-105.666692,-0.007
48.416650100000005,-105.58335869999999,-0.007
48.416650100000005,-105.5000254,-0.007
48.416650100000005,-105.4166921,-0.007
48.416650100000005,-105.3333588,-0.007
48.416650100000005,-105.25002549999999,-0.007
48.416650100000005,-105.1666922,-0.007
48.416650100000005,-105.08335890000001,-0.006
48.416650100000005,-105.0000256,-0.007
48.416650100000005,-104.9166923,-0.007
48.416650100000005,-104.833359,-0.007
48.416650100000005,-104.7500257,-0.007
48.416650100000005,-104.6666924,-0.007
48.416650100000005,-104.5833591,-0.007
48.416650100000005,-104.5000258,0.007
48.416650100000005,-104.4166925,0.0
48.416650100000005,-104.3333592,-0.008
48.416650100000005,-104.2500259,-0.007
48.416650100000005,-104.1666926,-0.007
48.416650100000005,-104.0833593,-0.007
48.416650100000005,-104.000026,-0.006
48.416650100000005,-103.9166927,-0.005
48.416650100000005,-103.8333594,0.001
48.416650100000005,-103.7500261,0.003
48.416650100000005,-103.6666928,0.008
48.416650100000005,-103.5833595,-0.002
48.416650100000005,-103.50002620000001,-0.002
48.416650100000005,-103.4166929,0.075
48.416650100000005,-103.3333596,-0.003
48.416650100000005,-103.2500263,-0.005
48.416650100000005,-103.166693,-0.005
48.416650100000005,-103.0833597,-0.005
48.416650100000005,-103.0000264,-0.005
48.416650100000005,-102.9166931,-0.005
48.416650100000005,-102.8333598,-0.004
48.416650100000005,-102.7500265,-0.004
48.416650100000005,-102.6666932,-0.003
48.416650100000005,-102.5833599,-0.002
48.416650100000005,-102.5000266,-0.003
48.416650100000005,-102.4166933,-0.003
48.416650100000005,-102.33336,-0.003
48.416650100000005,-102.2500267,-0.003
48.416650100000005,-102.1666934,-0.003
48.416650100000005,-102.08336010000001,0.005
48.333316800000006,-113.3333556,-0.011
48.333316800000006,-113.2500223,-0.009
48.333316800000006,-113.16668899999999,-0.008
48.333316800000006,-113.0833557,-0.006
48.333316800000006,-113.0000224,-0.004
48.333316800000006,-112.9166891,-0.003
48.333316800000006,-112.83335579999999,0.008
48.333316800000006,-112.7500225,0.0
48.333316800000006,-112.66668920000001,0.002
48.333316800000006,-112.5833559,0.009
48.333316800000006,-112.5000226,0.04
48.333316800000006,-112.4166893,0.024
48.333316800000006,-112.33335600000001,0.006
48.333316800000006,-112.2500227,-0.003
48.333316800000006,-112.1666894,-0.005
48.333316800000006,-112.0833561,-0.005
48.333316800000006,-112.00002280000001,-0.006
48.333316800000006,-111.9166895,-0.004
48.333316800000006,-111.8333562,-0.007
48.333316800000006,-111.7500229,-0.008
48.333316800000006,-111.6666896,-0.009
48.333316800000006,-111.58335629999999,-0.007
48.333316800000006,-111.500023,-0.008
48.333316800000006,-111.4166897,-0.009
48.333316800000006,-111.3333564,-0.008
48.333316800000006,-111.25002309999999,-0.009
48.333316800000006,-111.1666898,-0.009
48.333316800000006,-111.08335650000001,-0.007
48.333316800000006,-111.0000232,-0.008
48.333316800000006,-110.9166899,-0.008
48.333316800000006,-110.8333566,-0.008
48.333316800000006,-110.75002330000001,-0.008
48.333316800000006,-110.66669,-0.008
48.333316800000006,-110.5833567,-0.008
48.333316800000006,-110.5000234,-0.008
48.333316800000006,-110.41669010000001,-0.007
48.333316800000006,-110.3333568,-0.007
48.333316800000006,-110.2500235,-0.007
48.333316800000006,-110.1666902,-0.007
48.333316800000006,-110.0833569,-0.008
48.333316800000006,-110.00002359999999,-0.007
48.333316800000006,-109.9166903,-0.007
48.333316800000006,-109.833357,-0.007
48.333316800000006,-109.7500237,-0.006
48.333316800000006,-109.6666904,-0.007
48.333316800000006,-109.5833571,-0.007
48.333316800000006,-109.50002380000001,-0.007
48.333316800000006,-109.4166905,-0.007
48.333316800000006,-109.3333572,-0.007
48.333316800000006,-109.2500239,0.0
48.333316800000006,-109.16669060000001,-0.006
48.333316800000006,-109.0833573,-0.006
48.333316800000006,-109.000024,-0.006
48.333316800000006,-108.9166907,-0.007
48.333316800000006,-108.83335740000001,-0.006
48.333316800000006,-108.75002409999999,-0.007
48.333316800000006,-108.6666908,-0.006
48.333316800000006,-108.5833575,-0.006
48.333316800000006,-108.5000242,-0.007
48.333316800000006,-108.41669089999999,-0.007
48.333316800000006,-108.3333576,-0.008
48.333316800000006,-108.2500243,-0.007
48.333316800000006,-108.166691,-0.007
48.333316800000006,-108.0833577,-0.007
48.333316800000006,-108.0000244,-0.007
48.333316800000006,-107.91669110000001,-0.007
48.333316800000006,-107.8333578,-0.007
48.333316800000006,-107.7500245,0.006
48.333316800000006,-107.6666912,-0.007
48.333316800000006,-107.58335790000001,-0.007
48.333316800000006,-107.5000246,-0.005
48.333316800000006,-107.4166913,-0.005
48.333316800000006,-107.333358,-0.007
48.333316800000006,-107.2500247,-0.007
48.333316800000006,-107.16669139999999,-0.007
48.333316800000006,-107.0833581,-0.007
48.333316800000006,-107.0000248,-0.007
48.333316800000006,-106.9166915,-0.007
48.333316800000006,-106.83335819999999,-0.007
48.333316800000006,-106.7500249,-0.007
48.333316800000006,-106.66669160000001,-0.007
48.333316800000006,-106.5833583,-0.007
48.333316800000006,-106.500025,-0.007
48.333316800000006,-106.4166917,-0.007
48.333316800000006,-106.33335840000001,-0.007
48.333316800000006,-106.2500251,-0.008
48.333316800000006,-106.1666918,-0.007
48.333316800000006,-106.0833585,-0.007
48.333316800000006,-106.00002520000001,-0.007
48.333316800000006,-105.9166919,-0.007
48.333316800000006,-105.8333586,-0.007
48.333316800000006,-105.7500253,-0.007
48.333316800000006,-105.666692,-0.007
48.333316800000006,-105.58335869999999,-0.007
48.333316800000006,-105.5000254,-0.007
48.333316800000006,-105.4166921,-0.007
48.333316800000006,-105.3333588,-0.007
48.333316800000006,-105.25002549999999,-0.007
48.333316800000006,-105.1666922,-0.008
48.333316800000006,-105.08335890000001,-0.007
48.333316800000006,-105.0000256,-0.007
48.333316800000006,-104.9166923,-0.007
48.333316800000006,-104.833359,-0.007
48.333316800000006,-104.7500257,-0.007
48.333316800000006,-104.6666924,-0.007
48.333316800000006,-104.5833591,-0.007
48.333316800000006,-104.5000258,-0.007
48.333316800000006,-104.4166925,-0.007
48.333316800000006,-104.3333592,-0.008
48.333316800000006,-104.2500259,-0.007
48.333316800000006,-104.1666926,-0.007
48.333316800000006,-104.0833593,-0.007
48.333316800000006,-104.000026,-0.006
48.333316800000006,-103.9166927,-0.005
48.333316800000006,-103.8333594,-0.005
48.333316800000006,-103.7500261,-0.005
48.333316800000006,-103.6666928,-0.005
48.333316800000006,-103.5833595,0.001
48.333316800000006,-103.50002620000001,0.004
48.333316800000006,-103.4166929,0.006
48.333316800000006,-103.3333596,-0.002
48.333316800000006,-103.2500263,-0.005
48.333316800000006,-103.166693,-0.005
48.333316800000006,-103.0833597,-0.005
48.333316800000006,-103.0000264,-0.006
48.333316800000006,-102.9166931,-0.005
48.333316800000006,-102.8333598,-0.005
48.333316800000006,-102.7500265,-0.004
48.333316800000006,-102.6666932,-0.004
48.333316800000006,-102.5833599,-0.004
48.333316800000006,-102.5000266,0.005
48.333316800000006,-102.4166933,-0.003
48.333316800000006,-102.33336,-0.004
48.333316800000006,-102.2500267,-0.004
48.333316800000006,-102.1666934,-0.004
48.333316800000006,-102.08336010000001,-0.002
48.333316800000006,-102.0000268,-0.002
48.249983500000006,-113.16668899999999,-0.009
48.249983500000006,-113.0833557,-0.009
48.249983500000006,-113.0000224,-0.008
48.249983500000006,-112.9166891,-0.005
48.249983500000006,-112.83335579999999,-0.005
48.249983500000006,-112.7500225,-0.004
48.249983500000006,-112.66668920000001,-0.003
48.249983500000006,-112.5833559,0.031
48.249983500000006,-112.5000226,0.049
48.249983500000006,-112.4166893,0.043
48.249983500000006,-112.33335600000001,0.005
48.249983500000006,-112.2500227,-0.005
48.249983500000006,-112.1666894,-0.004
48.249983500000006,-112.0833561,0.058
48.249983500000006,-112.00002280000001,0.019
48.249983500000006,-111.9166895,0.049
48.249983500000006,-111.8333562,-0.006
48.249983500000006,-111.7500229,0.0
48.249983500000006,-111.6666896,-0.006
48.249983500000006,-111.58335629999999,-0.007
48.249983500000006,-111.500023,-0.008
48.249983500000006,-111.4166897,-0.007
48.249983500000006,-111.3333564,-0.007
48.249983500000006,-111.25002309999999,-0.007
48.249983500000006,-111.1666898,-0.009
48.249983500000006,-111.08335650000001,-0.009
48.249983500000006,-111.0000232,-0.009
48.249983500000006,-110.9166899,-0.009
48.249983500000006,-110.8333566,-0.008
48.249983500000006,-110.75002330000001,-0.008
48.249983500000006,-110.66669,-0.008
48.249983500000006,-110.5833567,-0.008
48.249983500000006,-110.5000234,-0.007
48.249983500000006,-110.41669010000001,-0.007
48.249983500000006,-110.3333568,-0.008
48.249983500000006,-110.2500235,0.025
48.249983500000006,-110.1666902,-0.007
48.249983500000006,-110.0833569,-0.008
48.249983500000006,-110.00002359999999,-0.007
48.249983500000006,-109.9166903,-0.007
48.249983500000006,-109.833357,-0.008
48.249983500000006,-109.7500237,-0.011
48.249983500000006,-109.6666904,-0.01
48.249983500000006,-109.5833571,-0.008
48.249983500000006,-109.50002380000001,-0.007
48.249983500000006,-109.4166905,-0.006
48.249983500000006,-109.3333572,-0.007
48.249983500000006,-109.2500239,-0.007
48.249983500000006,-109.16669060000001,-0.007
48.249983500000006,-109.0833573,-0.007
48.249983500000006,-109.000024,-0.007
48.249983500000006,-108.9166907,-0.006
48.249983500000006,-108.83335740000001,-0.007
48.249983500000006,-108.75002409999999,-0.007
48.249983500000006,-108.6666908,-0.007
48.249983500000006,-108.5833575,-0.005
48.249983500000006,-108.5000242,-0.005
48.249983500000006,-108.41669089999999,-0.007
48.249983500000006,-108.3333576,-0.006
48.249983500000006,-108.2500243,-0.007
48.249983500000006,-108.166691,-0.007
48.249983500000006,-108.0833577,-0.007
48.249983500000006,-108.0000244,-0.007
48.249983500000006,-107.91669110000001,-0.007
48.249983500000006,-107.8333578,-0.007
48.249983500000006,-107.7500245,-0.007
48.249983500000006,-107.6666912,-0.007
48.249983500000006,-107.58335790000001,-0.005
48.249983500000006,-107.5000246,-0.005
48.249983500000006,-107.4166913,-0.005
48.249983500000006,-107.333358,-0.005
48.249983500000006,-107.2500247,-0.005
48.249983500000006,-107.16669139999999,-0.007
48.249983500000006,-107.0833581,-0.007
48.249983500000006,-107.0000248,-0.007
48.249983500000006,-106.9166915,-0.007
48.249983500000006,-106.83335819999999,-0.007
48.249983500000006,-106.7500249,-0.007
48.249983500000006,-106.66669160000001,-0.007
48.249983500000006,-106.5833583,-0.008
48.249983500000006,-106.500025,-0.008
48.249983500000006,-106.4166917,-0.007
48.249983500000006,-106.33335840000001,-0.008
48.249983500000006,-106.2500251,-0.008
48.249983500000006,-106.1666918,-0.008
48.249983500000006,-106.0833585,-0.007
48.249983500000006,-106.00002520000001,-0.007
48.249983500000006,-105.9166919,-0.007
48.249983500000006,-105.8333586,-0.007
48.249983500000006,-105.7500253,-0.007
48.249983500000006,-105.666692,-0.007
48.249983500000006,-105.58335869999999,-0.007
48.249983500000006,-105.5000254,-0.007
48.249983500000006,-105.4166921,-0.007
48.249983500000006,-105.3333588,-0.007
48.249983500000006,-105.25002549999999,-0.007
48.249983500000006,-105.1666922,-0.007
48.249983500000006,-105.08335890000001,-0.008
48.249983500000006,-105.0000256,-0.008
48.249983500000006,-104.9166923,-0.008
48.249983500000006,-104.833359,-0.007
48.249983500000006,-104.7500257,-0.007
48.249983500000006,-104.6666924,-0.007
48.249983500000006,-104.5833591,-0.008
48.249983500000006,-104.5000258,-0.007
48.249983500000006,-104.4166925,-0.007
48.249983500000006,-104.3333592,-0.007
48.249983500000006,-104.2500259,-0.008
48.249983500000006,-104.1666926,-0.008
48.249983500000006,-104.0833593,-0.006
48.249983500000006,-104.000026,-0.005
48.249983500000006,-103.9166927,-0.005
48.249983500000006,-103.8333594,-0.005
48.249983500000006,-103.7500261,-0.005
48.249983500000006,-103.6666928,-0.006
48.249983500000006,-103.5833595,-0.006
48.249983500000006,-103.50002620000001,-0.006
48.249983500000006,-103.4166929,-0.006
48.249983500000006,-103.3333596,0.004
48.249983500000006,-103.2500263,-0.004
48.249983500000006,-103.166693,0.015
48.249983500000006,-103.0833597,0.0
48.249983500000006,-103.0000264,0.003
48.249983500000006,-102.9166931,-0.006
48.249983500000006,-102.8333598,-0.004
48.249983500000006,-102.7500265,-0.004
48.249983500000006,-102.6666932,-0.004
48.249983500000006,-102.5833599,-0.004
48.249983500000006,-102.5000266,-0.004
48.249983500000006,-102.4166933,-0.004
48.249983500000006,-102.33336,-0.004
48.249983500000006,-102.2500267,-0.004
48.249983500000006,-102.1666934,-0.003
48.249983500000006,-102.08336010000001,-0.003
48.249983500000006,-102.0000268,-0.003
48.249983500000006,-101.9166935,-0.005
48.249983500000006,-101.8333602,-0.003
48.16665020000001,-113.0000224,-0.009
48.16665020000001,-112.9166891,-0.009
48.16665020000001,-112.83335579999999,-0.007
48.16665020000001,-112.7500225,-0.006
48.16665020000001,-112.66668920000001,-0.004
48.16665020000001,-112.5833559,-0.001
48.16665020000001,-112.5000226,0.041
48.16665020000001,-112.4166893,0.053
48.16665020000001,-112.33335600000001,0.02
48.16665020000001,-112.2500227,-0.004
48.16665020000001,-112.1666894,-0.005
48.16665020000001,-112.0833561,0.004
48.16665020000001,-112.00002280000001,0.002
48.16665020000001,-111.9166895,0.006
48.16665020000001,-111.8333562,0.011
48.16665020000001,-111.7500229,-0.002
48.16665020000001,-111.6666896,-0.007
48.16665020000001,-111.58335629999999,-0.007
48.16665020000001,-111.500023,-0.007
48.16665020000001,-111.4166897,-0.007
48.16665020000001,-111.3333564,-0.007
48.16665020000001,-111.25002309999999,-0.007
48.16665020000001,-111.1666898,-0.007
48.16665020000001,-111.08335650000001,-0.007
48.16665020000001,-111.0000232,-0.008
48.16665020000001,-110.9166899,-0.008
48.16665020000001,-110.8333566,-0.008
48.16665020000001,-110.75002330000001,-0.008
48.16665020000001,-110.66669,-0.011
48.16665020000001,-110.5833567,-0.008
48.16665020000001,-110.5000234,-0.008
48.16665020000001,-110.41669010000001,-0.008
48.16665020000001,-110.3333568,-0.008
48.16665020000001,-110.2500235,-0.002
48.16665020000001,-110.1666902,-0.008
48.16665020000001,-110.0833569,-0.008
48.16665020000001,-110.00002359999999,-0.008
48.16665020000001,-109.9166903,-0.008
48.16665020000001,-109.7500237,-0.012
48.16665020000001,-109.6666904,-0.014
48.16665020000001,-109.5833571,-0.008
48.16665020000001,-109.50002380000001,-0.009
48.16665020000001,-109.4166905,-0.007
48.16665020000001,-109.3333572,-0.008
48.16665020000001,-109.2500239,-0.009
48.16665020000001,-109.16669060000001,-0.011
48.16665020000001,-109.0833573,-0.008
48.16665020000001,-109.000024,-0.006
48.16665020000001,-108.9166907,-0.006
48.16665020000001,-108.83335740000001,-0.007
48.16665020000001,-108.75002409999999,-0.007
48.16665020000001,-108.6666908,-0.005
48.16665020000001,-108.5833575,-0.005
48.16665020000001,-108.5000242,-0.005
48.16665020000001,-108.41669089999999,-0.005
48.16665020000001,-108.3333576,-0.005
48.16665020000001,-108.2500243,-0.007
48.16665020000001,-108.166691,-0.007
48.16665020000001,-108.0833577,-0.007
48.16665020000001,-108.0000244,-0.007
48.16665020000001,-107.91669110000001,-0.007
48.16665020000001,-107.8333578,-0.007
48.16665020000001,-107.7500245,-0.007
48.16665020000001,-107.6666912,-0.005
48.16665020000001,-107.58335790000001,-0.005
48.16665020000001,-107.5000246,-0.006
48.16665020000001,-107.4166913,-0.005
48.16665020000001,-107.333358,-0.005
48.16665020000001,-107.2500247,-0.005
48.16665020000001,-107.16669139999999,-0.005
48.16665020000001,-107.0833581,-0.005
48.16665020000001,-107.0000248,-0.005
48.16665020000001,-106.9166915,-0.006
48.16665020000001,-106.83335819999999,-0.007
48.16665020000001,-106.7500249,-0.007
48.16665020000001,-106.66669160000001,-0.007
48.16665020000001,-106.5833583,-0.009
48.16665020000001,-106.500025,-0.007
48.16665020000001,-106.4166917,-0.007
48.16665020000001,-106.33335840000001,-0.008
48.16665020000001,-106.2500251,-0.007
48.16665020000001,-106.1666918,-0.007
48.16665020000001,-106.0833585,-0.008
48.16665020000001,-106.00002520000001,-0.008
48.16665020000001,-105.9166919,-0.007
48.16665020000001,-105.8333586,-0.007
48.16665020000001,-105.7500253,-0.007
48.16665020000001,-105.666692,-0.007
48.16665020000001,-105.58335869999999,-0.008
48.16665020000001,-105.5000254,-0.008
48.16665020000001,-105.4166921,-0.008
48.16665020000001,-105.3333588,-0.008
48.16665020000001,-105.25002549999999,-0.007
48.16665020000001,-105.1666922,-0.008
48.16665020000001,-105.08335890000001,-0.008
48.16665020000001,-105.0000256,-0.008
48.16665020000001,-104.9166923,-0.008
48.16665020000001,-104.833359,-0.008
48.16665020000001,-104.7500257,-0.008
48.16665020000001,-104.6666924,-0.008
48.16665020000001,-104.5833591,-0.007
48.16665020000001,-104.5000258,-0.007
48.16665020000001,-104.4166925,-0.007
48.16665020000001,-104.3333592,-0.007
48.16665020000001,-104.2500259,-0.007
48.16665020000001,-104.1666926,-0.007
48.16665020000001,-104.0833593,-0.008
48.16665020000001,-104.000026,-0.006
48.16665020000001,-103.9166927,-0.006
48.16665020000001,-103.8333594,-0.006
48.16665020000001,-103.7500261,-0.005
48.16665020000001,-103.6666928,0.006
48.16665020000001,-103.5833595,-0.006
48.16665020000001,-103.50002620000001,-0.005
48.16665020000001,-103.4166929,-0.006
48.16665020000001,-103.3333596,-0.006
48.16665020000001,-103.2500263,-0.007
48.16665020000001,-103.166693,-0.008
48.16665020000001,-103.0833597,0.006
48.16665020000001,-103.0000264,0.03
48.16665020000001,-102.9166931,0.027
48.16665020000001,-102.8333598,-0.005
48.16665020000001,-102.7500265,-0.002
48.16665020000001,-102.6666932,-0.004
48.16665020000001,-102.5833599,-0.004
48.16665020000001,-102.5000266,-0.004
48.16665020000001,-102.4166933,-0.005
48.16665020000001,-102.33336,-0.005
48.16665020000001,-102.2500267,-0.005
48.16665020000001,-102.1666934,0.008
48.16665020000001,-102.08336010000001,-0.005
48.16665020000001,-102.0000268,-0.005
48.16665020000001,-101.9166935,-0.005
48.16665020000001,-101.8333602,-0.004
48.16665020000001,-101.7500269,-0.004
48.0833169,-113.0000224,-0.008
48.0833169,-112.9166891,-0.008
48.0833169,-112.83335579999999,-0.008
48.0833169,-112.7500225,-0.006
48.0833169,-112.66668920000001,-0.004
48.0833169,-112.5833559,-0.002
48.0833169,-112.5000226,0.023
48.0833169,-112.4166893,0.048
48.0833169,-112.33335600000001,0.021
48.0833169,-112.2500227,-0.003
48.0833169,-112.1666894,-0.005
48.0833169,-112.0833561,0.005
48.0833169,-112.00002280000001,-0.004
48.0833169,-111.9166895,-0.006
48.0833169,-111.8333562,-0.006
48.0833169,-111.7500229,-0.006
48.0833169,-111.6666896,-0.006
48.0833169,-111.58335629999999,-0.007
48.0833169,-111.500023,-0.007
48.0833169,-111.4166897,-0.007
48.0833169,-111.3333564,-0.007
48.0833169,-111.25002309999999,-0.007
48.0833169,-111.1666898,-0.007
48.0833169,-111.08335650000001,-0.007
48.0833169,-111.0000232,-0.007
48.0833169,-110.9166899,-0.007
48.0833169,-110.8333566,-0.008
48.0833169,-110.75002330000001,-0.008
48.0833169,-110.66669,-0.009
48.0833169,-110.5833567,-0.008
48.0833169,-110.5000234,-0.008
48.0833169,-110.41669010000001,-0.008
48.0833169,-110.3333568,-0.008
48.0833169,-110.2500235,-0.008
48.0833169,-110.1666902,-0.007
48.0833169,-110.0833569,-0.007
48.0833169,-110.00002359999999,-0.007
48.0833169,-109.9166903,-0.009
48.0833169,-109.833357,-0.01
48.0833169,-109.6666904,-0.011
48.0833169,-109.5833571,-0.01
48.0833169,-109.50002380000001,-0.01
48.0833169,-109.4166905,-0.015
48.0833169,-109.3333572,-0.011
48.0833169,-109.2500239,-0.008
48.0833169,-109.16669060000001,-0.008
48.0833169,-109.0833573,-0.006
48.0833169,-109.000024,-0.006
48.0833169,-108.9166907,-0.006
48.0833169,-108.83335740000001,-0.007
48.0833169,-108.75002409999999,-0.006
48.0833169,-108.6666908,-0.007
48.0833169,-108.5833575,-0.005
48.0833169,-108.5000242,-0.005
48.0833169,-108.41669089999999,-0.005
48.0833169,-108.3333576,-0.005
48.0833169,-108.2500243,-0.005
48.0833169,-108.166691,-0.006
48.0833169,-108.0833577,-0.007
48.0833169,-108.0000244,-0.007
48.0833169,-107.91669110000001,0.066
48.0833169,-107.8333578,0.006
48.0833169,-107.7500245,-0.007
48.0833169,-107.6666912,-0.006
48.0833169,-107.58335790000001,-0.005
48.0833169,-107.5000246,-0.006
48.0833169,-107.4166913,-0.006
48.0833169,-107.333358,-0.005
48.0833169,-107.2500247,-0.007
48.0833169,-107.16669139999999,-0.008
48.0833169,-107.0833581,-0.008
48.0833169,-107.0000248,-0.006
48.0833169,-106.9166915,-0.006
48.0833169,-106.83335819999999,-0.005
48.0833169,-106.7500249,-0.008
48.0833169,-106.66669160000001,-0.009
48.0833169,-106.5833583,-0.01
48.0833169,-106.500025,-0.009
48.0833169,-106.4166917,-0.011
48.0833169,-106.33335840000001,-0.009
48.0833169,-106.2500251,-0.007
48.0833169,-106.1666918,-0.008
48.0833169,-106.0833585,-0.008
48.0833169,-106.00002520000001,-0.008
48.0833169,-105.9166919,-0.009
48.0833169,-105.8333586,-0.01
48.0833169,-105.7500253,-0.013
48.0833169,-105.666692,-0.01
48.0833169,-105.58335869999999,-0.011
48.0833169,-105.5000254,-0.01
48.0833169,-105.4166921,-0.01
48.0833169,-105.3333588,-0.007
48.0833169,-105.25002549999999,0.058
48.0833169,-105.1666922,0.114
48.0833169,-105.08335890000001,0.102
48.0833169,-105.0000256,0.036
48.0833169,-104.9166923,-0.007
48.0833169,-104.833359,-0.007
48.0833169,-104.7500257,-0.007
48.0833169,-104.6666924,-0.007
48.0833169,-104.5833591,-0.007
48.0833169,-104.5000258,-0.007
48.0833169,-104.4166925,-0.008
48.0833169,-104.3333592,-0.007
48.0833169,-104.2500259,-0.007
48.0833169,-104.1666926,-0.007
48.0833169,-104.0833593,-0.007
48.0833169,-104.000026,-0.006
48.0833169,-103.9166927,-0.006
48.0833169,-103.8333594,-0.003
48.0833169,-103.7500261,0.003
48.0833169,-103.6666928,0.019
48.0833169,-103.5833595,0.001
48.0833169,-103.50002620000001,-0.005
48.0833169,-103.4166929,-0.007
48.0833169,-103.3333596,-0.007
48.0833169,-103.2500263,0.028
48.0833169,-103.166693,0.037
48.0833169,-103.0833597,0.08
48.0833169,-103.0000264,0.067
48.0833169,-102.9166931,0.03
48.0833169,-102.8333598,0.008
48.0833169,-102.7500265,0.039
48.0833169,-102.6666932,0.001
48.0833169,-102.5833599,-0.004
48.0833169,-102.5000266,-0.004
48.0833169,-102.4166933,-0.005
48.0833169,-102.33336,-0.006
48.0833169,-102.2500267,-0.005
48.0833169,-102.1666934,-0.002
48.0833169,-102.08336010000001,-0.006
48.0833169,-102.0000268,-0.005
48.0833169,-101.9166935,-0.005
48.0833169,-101.8333602,-0.005
48.0833169,-101.7500269,-0.005
47.9999836,-113.0833557,-0.01
47.9999836,-113.0000224,-0.009
47.9999836,-112.9166891,-0.009
47.9999836,-112.83335579999999,-0.01
47.9999836,-112.7500225,-0.007
47.9999836,-112.66668920000001,-0.006
47.9999836,-112.5833559,-0.004
47.9999836,-112.5000226,0.016
47.9999836,-112.4166893,0.058
47.9999836,-112.33335600000001,0.026
47.9999836,-112.2500227,-0.002
47.9999836,-112.1666894,-0.005
47.9999836,-112.0833561,0.0
47.9999836,-112.00002280000001,-0.002
47.9999836,-111.9166895,-0.006
47.9999836,-111.8333562,-0.006
47.9999836,-111.7500229,-0.006
47.9999836,-111.6666896,-0.006
47.9999836,-111.58335629999999,-0.006
47.9999836,-111.500023,-0.007
47.9999836,-111.4166897,-0.007
47.9999836,-111.3333564,-0.007
47.9999836,-111.25002309999999,-0.007
47.9999836,-111.1666898,-0.007
47.9999836,-111.08335650000001,-0.007
47.9999836,-111.0000232,-0.008
47.9999836,-110.9166899,-0.008
47.9999836,-110.8333566,-0.008
47.9999836,-110.75002330000001,-0.009
47.9999836,-110.66669,-0.009
47.9999836,-110.5833567,-0.008
47.9999836,-110.5000234,-0.008
47.9999836,-110.41669010000001,-0.008
47.9999836,-110.3333568,-0.01
47.9999836,-110.2500235,-0.01
47.9999836,-110.1666902,-0.01
47.9999836,-110.0833569,-0.008
47.9999836,-110.00002359999999,-0.008
47.9999836,-109.9166903,-0.007
47.9999836,-109.833357,-0.009
47.9999836,-109.7500237,-0.013
47.9999836,-109.6666904,-0.012
47.9999836,-109.5833571,-0.011
47.9999836,-109.50002380000001,-0.014
47.9999836,-109.4166905,-0.014
47.9999836,-109.3333572,-0.012
47.9999836,-109.2500239,-0.007
47.9999836,-109.16669060000001,-0.006
47.9999836,-109.0833573,-0.006
47.9999836,-109.000024,-0.006
47.9999836,-108.9166907,-0.006
47.9999836,-108.83335740000001,-0.007
47.9999836,-108.75002409999999,-0.007
47.9999836,-108.6666908,-0.01
